Order_ID,Product_ID,Quantity,Discount
ORD04623,PROD0190,3,0.14
ORD02623,PROD0057,5,0.1
ORD01653,PROD0173,5,0.26
ORD03073,PROD0181,2,0.1
ORD02330,PROD0107,1,0.09
ORD03559,PROD0192,2,0.01
ORD00488,PROD0131,3,0.04
ORD03260,PROD0063,2,0.08
ORD03340,PROD0020,1,0.16
ORD04082,PROD0135,4,0.06
ORD01180,PROD0134,2,0.2
ORD02862,PROD0155,2,0.2
ORD04159,PROD0011,3,0.03
ORD00541,PROD0124,1,0.24
ORD03151,PROD0013,2,0.06
ORD01896,PROD0016,5,0.24
ORD02392,PROD0073,1,0.16
ORD02469,PROD0064,4,0.2
ORD03522,PROD0014,2,0.2
ORD04956,PROD0051,1,0.07
ORD04533,PROD0139,1,0.22
ORD00548,PROD0009,5,0.07
ORD03404,PROD0125,4,0.15
ORD03750,PROD0119,4,0.07
ORD03409,PROD0088,4,0.11
ORD02926,PROD0090,3,0.1
ORD00477,PROD0054,3,0.27
ORD04131,PROD0029,5,0.1
ORD02049,PROD0052,3,0.23
ORD00910,PROD0028,1,0.04
ORD01674,PROD0147,3,0.11
ORD01926,PROD0013,5,0.19
ORD01109,PROD0050,2,0.06
ORD00674,PROD0053,3,0.2
ORD00573,PROD0080,5,0.09
ORD00234,PROD0119,1,0.04
ORD02052,PROD0005,4,0.04
ORD03462,PROD0004,4,0.13
ORD00870,PROD0082,1,0.22
ORD02433,PROD0079,5,0.14
ORD01288,PROD0028,4,0.29
ORD04608,PROD0063,3,0.2
ORD03713,PROD0179,5,0.14
ORD00447,PROD0045,5,0.08
ORD03579,PROD0146,3,0.25
ORD01384,PROD0089,2,0.2
ORD01292,PROD0059,3,0.15
ORD01690,PROD0117,4,0.23
ORD01318,PROD0096,5,0.05
ORD02167,PROD0136,5,0.18
ORD00694,PROD0152,5,0.29
ORD02459,PROD0155,3,0.29
ORD03147,PROD0174,3,0.19
ORD00551,PROD0192,5,0.08
ORD03225,PROD0169,3,0.3
ORD03544,PROD0065,3,0.04
ORD04786,PROD0002,1,0.08
ORD03035,PROD0044,3,0.26
ORD04312,PROD0097,4,0.16
ORD02706,PROD0066,4,0.27
ORD00567,PROD0129,5,0.14
ORD03999,PROD0154,3,0.23
ORD01024,PROD0176,3,0.11
ORD00357,PROD0192,5,0.2
ORD01872,PROD0109,4,0.04
ORD02816,PROD0012,2,0.27
ORD00229,PROD0015,3,0.2
ORD03781,PROD0124,1,0.25
ORD04058,PROD0062,3,0.21
ORD03469,PROD0011,2,0.03
ORD00801,PROD0057,3,0.0
ORD03993,PROD0151,5,0.04
ORD00720,PROD0099,3,0.11
ORD02652,PROD0046,4,0.1
ORD01468,PROD0184,5,0.21
ORD01649,PROD0033,5,0.23
ORD04014,PROD0176,5,0.1
ORD00740,PROD0091,1,0.13
ORD03206,PROD0134,5,0.02
ORD02938,PROD0191,4,0.03
ORD02664,PROD0094,4,0.2
ORD00664,PROD0108,4,0.17
ORD04770,PROD0078,1,0.17
ORD03446,PROD0192,2,0.12
ORD03337,PROD0164,1,0.1
ORD03036,PROD0081,1,0.21
ORD00955,PROD0019,2,0.06
ORD02738,PROD0107,2,0.06
ORD02137,PROD0096,1,0.15
ORD03058,PROD0102,5,0.12
ORD04862,PROD0033,1,0.28
ORD03520,PROD0146,4,0.25
ORD02556,PROD0143,4,0.17
ORD04534,PROD0078,5,0.14
ORD04158,PROD0161,5,0.3
ORD01624,PROD0022,5,0.13
ORD01839,PROD0015,3,0.05
ORD00418,PROD0067,2,0.12
ORD01501,PROD0047,3,0.24
ORD00644,PROD0109,3,0.04
ORD00036,PROD0031,2,0.14
ORD03321,PROD0151,1,0.03
ORD03199,PROD0053,1,0.23
ORD00742,PROD0147,5,0.26
ORD01997,PROD0120,1,0.25
ORD02973,PROD0171,3,0.07
ORD03182,PROD0002,4,0.24
ORD01424,PROD0050,1,0.12
ORD02854,PROD0107,4,0.06
ORD02891,PROD0126,4,0.11
ORD02371,PROD0043,5,0.16
ORD00532,PROD0001,3,0.26
ORD00290,PROD0056,2,0.14
ORD00152,PROD0056,2,0.09
ORD04291,PROD0045,4,0.09
ORD03121,PROD0053,3,0.04
ORD01879,PROD0088,4,0.02
ORD04562,PROD0132,2,0.0
ORD01990,PROD0139,1,0.21
ORD03517,PROD0173,5,0.1
ORD03384,PROD0036,1,0.17
ORD01638,PROD0167,1,0.21
ORD00770,PROD0168,2,0.15
ORD00644,PROD0120,4,0.24
ORD00246,PROD0054,4,0.13
ORD03222,PROD0059,4,0.2
ORD02489,PROD0123,2,0.15
ORD02018,PROD0041,4,0.29
ORD02674,PROD0149,5,0.08
ORD00084,PROD0050,2,0.29
ORD04026,PROD0157,1,0.22
ORD04926,PROD0072,1,0.25
ORD04019,PROD0093,2,0.1
ORD01622,PROD0171,1,0.2
ORD01273,PROD0182,3,0.22
ORD01034,PROD0177,4,0.29
ORD02704,PROD0107,4,0.25
ORD04769,PROD0162,3,0.01
ORD02045,PROD0014,3,0.12
ORD03726,PROD0143,1,0.14
ORD00550,PROD0033,4,0.1
ORD02327,PROD0160,3,0.24
ORD04945,PROD0019,5,0.11
ORD04911,PROD0130,2,0.15
ORD01387,PROD0002,1,0.1
ORD02266,PROD0151,4,0.13
ORD03389,PROD0069,5,0.03
ORD03277,PROD0186,1,0.12
ORD02884,PROD0113,4,0.25
ORD01128,PROD0131,2,0.29
ORD03169,PROD0028,5,0.2
ORD02203,PROD0182,5,0.2
ORD00195,PROD0034,5,0.09
ORD02159,PROD0149,3,0.06
ORD02098,PROD0190,3,0.14
ORD03353,PROD0102,1,0.22
ORD01948,PROD0139,5,0.25
ORD02812,PROD0161,3,0.0
ORD00279,PROD0182,5,0.26
ORD03011,PROD0153,3,0.22
ORD03634,PROD0132,2,0.04
ORD01707,PROD0145,3,0.29
ORD04843,PROD0194,2,0.12
ORD00126,PROD0030,5,0.23
ORD00713,PROD0040,4,0.01
ORD03137,PROD0028,5,0.23
ORD01883,PROD0105,1,0.21
ORD04037,PROD0137,1,0.3
ORD03591,PROD0035,1,0.2
ORD00239,PROD0058,2,0.17
ORD04499,PROD0026,1,0.05
ORD04734,PROD0159,4,0.12
ORD03906,PROD0110,2,0.13
ORD00143,PROD0052,4,0.07
ORD02050,PROD0129,2,0.3
ORD03075,PROD0093,4,0.14
ORD03769,PROD0164,1,0.17
ORD00021,PROD0089,4,0.2
ORD02671,PROD0126,3,0.25
ORD01588,PROD0151,4,0.15
ORD00279,PROD0082,3,0.12
ORD03692,PROD0052,5,0.07
ORD03216,PROD0065,5,0.0
ORD02800,PROD0070,4,0.27
ORD04364,PROD0127,2,0.22
ORD00411,PROD0194,3,0.16
ORD04118,PROD0110,5,0.04
ORD01318,PROD0085,2,0.29
ORD01120,PROD0151,2,0.13
ORD03438,PROD0033,3,0.08
ORD04058,PROD0200,5,0.27
ORD00268,PROD0145,3,0.15
ORD02506,PROD0004,1,0.23
ORD03163,PROD0032,3,0.18
ORD03825,PROD0197,1,0.01
ORD00577,PROD0149,1,0.29
ORD00287,PROD0116,2,0.16
ORD02624,PROD0066,4,0.13
ORD01899,PROD0162,3,0.22
ORD02319,PROD0063,4,0.23
ORD01901,PROD0147,1,0.17
ORD02264,PROD0027,2,0.03
ORD04352,PROD0082,5,0.11
ORD00555,PROD0135,2,0.04
ORD01648,PROD0004,3,0.09
ORD04437,PROD0164,3,0.2
ORD01435,PROD0092,1,0.03
ORD04776,PROD0168,1,0.06
ORD02895,PROD0154,3,0.26
ORD00118,PROD0148,3,0.05
ORD04731,PROD0073,1,0.25
ORD02569,PROD0145,4,0.19
ORD04831,PROD0010,2,0.23
ORD01143,PROD0064,5,0.16
ORD03668,PROD0174,4,0.3
ORD03189,PROD0111,1,0.3
ORD03173,PROD0043,5,0.17
ORD02623,PROD0019,2,0.23
ORD02538,PROD0005,2,0.17
ORD03854,PROD0141,2,0.16
ORD02350,PROD0075,2,0.01
ORD00819,PROD0131,2,0.12
ORD01320,PROD0177,5,0.2
ORD03668,PROD0181,1,0.05
ORD03129,PROD0063,5,0.05
ORD00037,PROD0121,1,0.1
ORD02531,PROD0144,1,0.17
ORD00961,PROD0057,2,0.25
ORD00864,PROD0020,4,0.15
ORD00463,PROD0088,4,0.25
ORD03326,PROD0116,4,0.02
ORD01119,PROD0181,5,0.17
ORD01105,PROD0196,1,0.26
ORD00484,PROD0040,5,0.29
ORD03637,PROD0082,4,0.08
ORD02929,PROD0129,5,0.23
ORD01522,PROD0061,1,0.06
ORD00107,PROD0097,4,0.15
ORD03950,PROD0029,5,0.26
ORD01391,PROD0069,5,0.14
ORD01434,PROD0097,3,0.1
ORD03813,PROD0017,2,0.28
ORD02309,PROD0148,4,0.14
ORD02120,PROD0179,3,0.03
ORD02533,PROD0081,2,0.14
ORD01456,PROD0091,4,0.22
ORD02435,PROD0174,5,0.16
ORD02648,PROD0036,4,0.2
ORD04945,PROD0147,1,0.21
ORD04265,PROD0094,1,0.23
ORD00844,PROD0029,3,0.22
ORD03903,PROD0064,2,0.16
ORD02821,PROD0020,3,0.14
ORD02350,PROD0189,4,0.15
ORD00304,PROD0167,3,0.02
ORD03390,PROD0193,5,0.0
ORD04985,PROD0140,2,0.15
ORD01717,PROD0018,5,0.07
ORD03555,PROD0083,1,0.05
ORD03973,PROD0082,5,0.29
ORD00423,PROD0064,3,0.22
ORD02819,PROD0097,2,0.21
ORD01693,PROD0200,5,0.17
ORD02001,PROD0077,5,0.29
ORD02946,PROD0036,3,0.23
ORD03704,PROD0014,3,0.02
ORD02763,PROD0185,4,0.26
ORD01094,PROD0104,2,0.16
ORD00062,PROD0164,2,0.24
ORD02207,PROD0174,2,0.14
ORD03093,PROD0029,5,0.22
ORD03193,PROD0198,2,0.21
ORD04189,PROD0162,4,0.17
ORD03791,PROD0189,3,0.14
ORD01474,PROD0056,4,0.01
ORD04559,PROD0089,3,0.14
ORD03637,PROD0193,2,0.12
ORD00787,PROD0147,2,0.28
ORD01270,PROD0046,5,0.29
ORD00740,PROD0198,2,0.28
ORD01827,PROD0036,5,0.23
ORD00008,PROD0196,4,0.06
ORD01972,PROD0176,5,0.08
ORD00777,PROD0129,3,0.08
ORD03016,PROD0072,1,0.25
ORD01346,PROD0082,5,0.27
ORD01959,PROD0022,3,0.23
ORD00420,PROD0060,3,0.12
ORD00230,PROD0052,2,0.15
ORD03532,PROD0122,2,0.1
ORD02481,PROD0157,1,0.09
ORD03660,PROD0149,5,0.29
ORD02952,PROD0114,1,0.13
ORD04127,PROD0150,4,0.2
ORD00757,PROD0050,2,0.23
ORD03004,PROD0016,5,0.13
ORD04423,PROD0105,5,0.09
ORD02394,PROD0161,2,0.09
ORD03168,PROD0013,5,0.25
ORD04410,PROD0045,2,0.01
ORD01393,PROD0093,5,0.13
ORD04266,PROD0154,3,0.12
ORD01749,PROD0101,2,0.02
ORD01658,PROD0063,1,0.26
ORD02405,PROD0100,1,0.03
ORD01292,PROD0191,4,0.29
ORD01248,PROD0132,1,0.07
ORD01700,PROD0180,4,0.09
ORD00403,PROD0132,3,0.23
ORD04093,PROD0073,5,0.02
ORD00740,PROD0111,2,0.08
ORD01824,PROD0175,1,0.07
ORD00779,PROD0016,1,0.12
ORD01925,PROD0197,4,0.13
ORD01178,PROD0135,3,0.11
ORD02607,PROD0079,1,0.09
ORD00022,PROD0137,3,0.14
ORD03100,PROD0039,2,0.27
ORD02884,PROD0020,1,0.19
ORD04190,PROD0080,5,0.13
ORD00299,PROD0098,4,0.22
ORD00493,PROD0047,4,0.27
ORD02427,PROD0108,5,0.01
ORD00852,PROD0114,3,0.18
ORD02749,PROD0052,5,0.25
ORD00868,PROD0185,4,0.27
ORD01099,PROD0080,3,0.02
ORD00196,PROD0107,4,0.19
ORD04471,PROD0140,3,0.1
ORD03856,PROD0057,2,0.27
ORD03528,PROD0090,1,0.26
ORD02244,PROD0040,2,0.23
ORD04688,PROD0050,3,0.08
ORD02083,PROD0004,4,0.02
ORD00555,PROD0165,1,0.21
ORD01406,PROD0158,5,0.11
ORD01384,PROD0063,1,0.3
ORD00250,PROD0109,4,0.13
ORD02070,PROD0139,3,0.07
ORD01822,PROD0169,2,0.23
ORD04093,PROD0196,1,0.08
ORD04710,PROD0195,3,0.11
ORD00541,PROD0044,5,0.28
ORD04526,PROD0178,2,0.09
ORD04744,PROD0046,2,0.0
ORD01474,PROD0130,5,0.02
ORD01483,PROD0013,5,0.18
ORD02902,PROD0036,1,0.25
ORD03216,PROD0141,1,0.04
ORD01294,PROD0107,5,0.13
ORD02738,PROD0012,3,0.23
ORD03910,PROD0189,2,0.3
ORD01114,PROD0072,5,0.02
ORD04922,PROD0076,2,0.02
ORD01383,PROD0094,1,0.22
ORD01380,PROD0125,3,0.18
ORD01245,PROD0062,5,0.07
ORD02308,PROD0076,1,0.23
ORD01901,PROD0124,4,0.11
ORD01725,PROD0153,5,0.18
ORD01265,PROD0188,5,0.23
ORD04298,PROD0005,2,0.07
ORD00216,PROD0134,4,0.19
ORD00787,PROD0074,5,0.12
ORD02014,PROD0033,5,0.19
ORD04222,PROD0082,1,0.1
ORD00469,PROD0194,3,0.28
ORD04188,PROD0127,1,0.1
ORD00228,PROD0081,1,0.17
ORD01732,PROD0120,4,0.05
ORD00487,PROD0158,1,0.14
ORD02367,PROD0066,4,0.17
ORD01897,PROD0146,1,0.21
ORD03864,PROD0032,4,0.28
ORD00081,PROD0008,2,0.21
ORD02921,PROD0101,5,0.2
ORD04130,PROD0177,3,0.27
ORD04342,PROD0102,3,0.2
ORD03988,PROD0194,2,0.14
ORD02279,PROD0154,4,0.12
ORD00041,PROD0114,2,0.07
ORD03101,PROD0187,1,0.23
ORD03850,PROD0068,1,0.04
ORD04574,PROD0028,5,0.0
ORD03575,PROD0133,5,0.06
ORD01261,PROD0092,2,0.24
ORD04798,PROD0161,3,0.0
ORD01770,PROD0149,2,0.23
ORD00959,PROD0103,1,0.04
ORD04979,PROD0199,3,0.14
ORD03614,PROD0096,2,0.21
ORD03528,PROD0108,5,0.09
ORD04579,PROD0014,2,0.2
ORD00809,PROD0110,2,0.12
ORD04287,PROD0018,4,0.09
ORD02144,PROD0166,5,0.02
ORD02772,PROD0063,4,0.12
ORD02193,PROD0041,5,0.25
ORD04221,PROD0059,5,0.07
ORD01714,PROD0160,3,0.07
ORD03004,PROD0035,4,0.01
ORD04402,PROD0089,2,0.05
ORD04579,PROD0120,2,0.09
ORD00248,PROD0024,1,0.08
ORD04935,PROD0126,3,0.14
ORD02696,PROD0070,4,0.06
ORD03683,PROD0119,1,0.08
ORD04821,PROD0158,1,0.17
ORD03417,PROD0118,5,0.02
ORD02540,PROD0094,4,0.29
ORD02756,PROD0148,4,0.28
ORD01909,PROD0157,4,0.03
ORD00257,PROD0170,2,0.23
ORD02055,PROD0006,3,0.14
ORD03289,PROD0139,5,0.03
ORD00420,PROD0133,1,0.09
ORD00898,PROD0181,4,0.29
ORD02571,PROD0110,5,0.19
ORD01758,PROD0009,4,0.26
ORD01324,PROD0027,5,0.2
ORD04148,PROD0117,4,0.24
ORD03477,PROD0148,5,0.03
ORD02624,PROD0130,4,0.05
ORD03361,PROD0064,3,0.23
ORD00973,PROD0009,3,0.16
ORD02719,PROD0113,5,0.28
ORD03438,PROD0116,1,0.28
ORD03155,PROD0084,4,0.21
ORD04500,PROD0018,5,0.29
ORD04808,PROD0031,2,0.25
ORD04606,PROD0160,5,0.15
ORD01349,PROD0067,5,0.29
ORD04772,PROD0017,5,0.26
ORD00212,PROD0164,5,0.09
ORD02849,PROD0174,5,0.23
ORD03014,PROD0050,4,0.21
ORD00506,PROD0181,3,0.06
ORD03411,PROD0053,1,0.16
ORD03019,PROD0145,4,0.29
ORD00179,PROD0127,1,0.13
ORD02093,PROD0066,5,0.21
ORD00783,PROD0070,3,0.0
ORD00485,PROD0192,3,0.01
ORD03642,PROD0095,4,0.01
ORD01954,PROD0199,1,0.02
ORD03464,PROD0080,1,0.13
ORD04975,PROD0125,2,0.18
ORD04294,PROD0190,2,0.05
ORD04603,PROD0129,3,0.22
ORD02503,PROD0040,4,0.28
ORD02191,PROD0067,5,0.21
ORD04717,PROD0190,5,0.04
ORD03071,PROD0030,5,0.14
ORD01597,PROD0106,4,0.19
ORD02636,PROD0071,4,0.22
ORD03001,PROD0131,4,0.25
ORD01994,PROD0171,4,0.27
ORD00491,PROD0180,3,0.06
ORD04809,PROD0191,2,0.11
ORD04835,PROD0015,4,0.21
ORD04060,PROD0118,1,0.17
ORD01598,PROD0183,4,0.0
ORD00876,PROD0122,3,0.28
ORD00165,PROD0066,1,0.29
ORD01293,PROD0090,4,0.29
ORD00483,PROD0012,3,0.04
ORD00816,PROD0105,4,0.25
ORD03809,PROD0091,2,0.14
ORD00005,PROD0113,1,0.3
ORD03670,PROD0148,4,0.03
ORD03523,PROD0055,3,0.0
ORD02422,PROD0046,4,0.05
ORD04977,PROD0007,3,0.06
ORD04488,PROD0162,1,0.15
ORD03336,PROD0119,4,0.04
ORD01376,PROD0113,1,0.04
ORD02849,PROD0080,2,0.29
ORD03247,PROD0164,2,0.17
ORD02610,PROD0131,3,0.3
ORD02235,PROD0124,2,0.1
ORD00444,PROD0073,4,0.24
ORD04198,PROD0041,1,0.2
ORD03571,PROD0159,1,0.12
ORD00881,PROD0082,3,0.01
ORD01514,PROD0101,1,0.07
ORD00242,PROD0180,5,0.26
ORD03861,PROD0058,1,0.26
ORD01268,PROD0198,1,0.24
ORD03539,PROD0099,4,0.13
ORD02646,PROD0074,1,0.1
ORD01465,PROD0072,2,0.19
ORD00934,PROD0178,4,0.29
ORD02274,PROD0057,3,0.07
ORD01366,PROD0129,4,0.27
ORD03821,PROD0141,1,0.11
ORD00556,PROD0062,5,0.01
ORD02728,PROD0116,2,0.06
ORD01832,PROD0097,4,0.26
ORD04589,PROD0099,3,0.11
ORD03050,PROD0035,4,0.03
ORD00977,PROD0008,4,0.0
ORD02850,PROD0171,3,0.29
ORD00069,PROD0094,2,0.19
ORD03060,PROD0010,5,0.12
ORD04037,PROD0069,3,0.03
ORD01565,PROD0088,5,0.17
ORD04475,PROD0151,4,0.2
ORD02605,PROD0144,4,0.18
ORD03270,PROD0064,3,0.13
ORD00287,PROD0099,2,0.1
ORD02834,PROD0017,3,0.03
ORD04812,PROD0194,4,0.21
ORD02976,PROD0020,5,0.06
ORD04268,PROD0065,5,0.1
ORD00549,PROD0045,4,0.24
ORD02189,PROD0196,3,0.24
ORD02739,PROD0136,1,0.2
ORD04035,PROD0109,2,0.03
ORD02203,PROD0107,1,0.12
ORD03086,PROD0020,3,0.04
ORD03536,PROD0198,3,0.07
ORD01157,PROD0033,3,0.27
ORD03684,PROD0011,5,0.03
ORD00020,PROD0028,3,0.16
ORD00886,PROD0043,5,0.22
ORD00593,PROD0158,5,0.16
ORD00357,PROD0199,5,0.18
ORD02057,PROD0064,4,0.23
ORD02475,PROD0142,1,0.24
ORD03292,PROD0132,1,0.15
ORD04928,PROD0064,1,0.22
ORD04270,PROD0005,3,0.15
ORD04856,PROD0156,1,0.1
ORD04161,PROD0011,5,0.04
ORD00132,PROD0050,2,0.08
ORD00207,PROD0088,1,0.17
ORD00921,PROD0178,1,0.1
ORD01814,PROD0088,5,0.22
ORD03540,PROD0152,5,0.01
ORD01511,PROD0028,2,0.3
ORD00797,PROD0106,4,0.17
ORD03425,PROD0006,2,0.29
ORD00616,PROD0042,3,0.27
ORD03671,PROD0109,3,0.04
ORD00941,PROD0039,3,0.17
ORD01558,PROD0102,2,0.02
ORD02192,PROD0160,5,0.25
ORD02159,PROD0150,3,0.18
ORD01411,PROD0100,1,0.26
ORD01218,PROD0001,2,0.07
ORD02128,PROD0191,4,0.11
ORD02900,PROD0127,1,0.23
ORD03201,PROD0091,4,0.26
ORD04197,PROD0162,1,0.06
ORD02339,PROD0148,5,0.1
ORD00470,PROD0078,2,0.28
ORD04668,PROD0173,4,0.09
ORD00823,PROD0102,3,0.11
ORD04329,PROD0099,2,0.26
ORD04617,PROD0083,2,0.24
ORD01067,PROD0197,2,0.25
ORD00189,PROD0121,2,0.3
ORD04527,PROD0126,4,0.08
ORD01527,PROD0106,1,0.27
ORD04658,PROD0094,3,0.15
ORD02627,PROD0140,4,0.04
ORD00110,PROD0177,3,0.26
ORD01640,PROD0148,2,0.09
ORD00297,PROD0133,2,0.11
ORD02288,PROD0037,4,0.15
ORD02891,PROD0145,5,0.28
ORD01024,PROD0151,2,0.0
ORD03139,PROD0096,4,0.18
ORD01457,PROD0095,5,0.12
ORD01164,PROD0118,4,0.21
ORD01138,PROD0062,4,0.16
ORD00680,PROD0045,4,0.1
ORD02084,PROD0032,5,0.06
ORD04976,PROD0181,3,0.29
ORD03853,PROD0144,1,0.05
ORD01100,PROD0132,1,0.03
ORD03723,PROD0128,1,0.2
ORD00220,PROD0108,2,0.17
ORD02973,PROD0005,2,0.22
ORD04681,PROD0074,3,0.14
ORD02989,PROD0171,2,0.08
ORD02310,PROD0179,2,0.19
ORD00252,PROD0191,2,0.06
ORD01953,PROD0189,1,0.25
ORD03533,PROD0170,4,0.29
ORD04695,PROD0164,1,0.27
ORD03458,PROD0164,4,0.29
ORD02106,PROD0121,4,0.19
ORD01113,PROD0193,1,0.21
ORD00800,PROD0021,1,0.09
ORD04517,PROD0059,5,0.08
ORD03837,PROD0143,2,0.12
ORD00696,PROD0165,5,0.13
ORD03897,PROD0159,3,0.19
ORD01544,PROD0192,3,0.04
ORD02659,PROD0055,5,0.07
ORD01063,PROD0035,3,0.04
ORD04035,PROD0123,4,0.23
ORD03736,PROD0117,3,0.11
ORD02778,PROD0013,2,0.3
ORD04270,PROD0135,3,0.06
ORD00818,PROD0073,5,0.09
ORD00286,PROD0059,4,0.06
ORD01887,PROD0150,4,0.21
ORD04377,PROD0126,5,0.25
ORD02440,PROD0046,1,0.23
ORD02338,PROD0119,3,0.27
ORD04816,PROD0198,5,0.07
ORD04121,PROD0153,3,0.13
ORD03890,PROD0015,4,0.17
ORD02003,PROD0175,5,0.05
ORD02789,PROD0062,2,0.19
ORD00448,PROD0039,3,0.09
ORD00666,PROD0108,4,0.18
ORD02375,PROD0106,4,0.19
ORD04304,PROD0171,1,0.16
ORD04666,PROD0133,4,0.06
ORD03394,PROD0192,1,0.26
ORD04704,PROD0084,5,0.22
ORD02688,PROD0150,2,0.21
ORD00530,PROD0030,5,0.1
ORD03590,PROD0045,2,0.29
ORD02722,PROD0162,1,0.03
ORD02301,PROD0118,2,0.15
ORD04678,PROD0109,2,0.12
ORD01612,PROD0130,5,0.11
ORD02893,PROD0075,5,0.28
ORD04043,PROD0174,4,0.17
ORD03922,PROD0142,2,0.24
ORD01108,PROD0006,1,0.17
ORD01011,PROD0006,1,0.03
ORD02094,PROD0046,5,0.25
ORD03410,PROD0153,1,0.12
ORD02620,PROD0022,3,0.15
ORD04802,PROD0088,1,0.08
ORD04774,PROD0197,1,0.17
ORD03257,PROD0114,1,0.19
ORD00115,PROD0170,5,0.0
ORD02173,PROD0162,3,0.15
ORD03963,PROD0047,3,0.05
ORD01430,PROD0124,3,0.26
ORD04827,PROD0101,4,0.1
ORD01053,PROD0159,3,0.24
ORD01626,PROD0012,3,0.03
ORD01019,PROD0151,4,0.05
ORD02719,PROD0017,2,0.2
ORD02098,PROD0053,2,0.1
ORD03540,PROD0119,3,0.2
ORD03966,PROD0128,4,0.06
ORD01066,PROD0100,3,0.16
ORD03950,PROD0083,1,0.06
ORD00571,PROD0003,3,0.21
ORD04836,PROD0113,5,0.03
ORD00009,PROD0121,4,0.02
ORD01494,PROD0131,1,0.29
ORD03383,PROD0022,5,0.18
ORD03944,PROD0068,4,0.12
ORD03378,PROD0155,4,0.25
ORD02237,PROD0122,2,0.24
ORD00739,PROD0118,1,0.23
ORD01395,PROD0075,2,0.11
ORD03467,PROD0129,2,0.23
ORD00414,PROD0056,2,0.1
ORD01616,PROD0100,5,0.11
ORD01183,PROD0093,3,0.16
ORD03111,PROD0126,2,0.1
ORD00087,PROD0122,5,0.23
ORD00454,PROD0170,4,0.05
ORD01835,PROD0168,5,0.09
ORD03779,PROD0099,3,0.28
ORD03402,PROD0192,1,0.06
ORD03104,PROD0023,3,0.18
ORD04977,PROD0053,4,0.2
ORD01938,PROD0028,5,0.12
ORD03616,PROD0086,4,0.21
ORD02095,PROD0058,5,0.26
ORD00314,PROD0150,3,0.02
ORD04958,PROD0087,4,0.27
ORD03285,PROD0056,1,0.02
ORD03227,PROD0052,4,0.04
ORD00968,PROD0014,3,0.2
ORD03186,PROD0067,1,0.13
ORD03788,PROD0190,1,0.26
ORD04108,PROD0028,1,0.06
ORD02982,PROD0196,2,0.26
ORD03903,PROD0192,2,0.18
ORD02990,PROD0041,4,0.28
ORD01337,PROD0196,5,0.1
ORD04458,PROD0101,4,0.14
ORD00502,PROD0086,3,0.09
ORD04856,PROD0150,1,0.14
ORD01493,PROD0178,5,0.28
ORD03148,PROD0156,5,0.28
ORD02668,PROD0075,5,0.05
ORD03918,PROD0003,1,0.2
ORD04702,PROD0064,2,0.23
ORD00860,PROD0055,2,0.12
ORD04686,PROD0050,4,0.24
ORD03447,PROD0006,2,0.02
ORD03560,PROD0195,5,0.25
ORD02353,PROD0020,3,0.15
ORD00685,PROD0178,2,0.22
ORD00553,PROD0135,3,0.05
ORD03068,PROD0017,5,0.11
ORD03389,PROD0193,1,0.14
ORD02987,PROD0087,5,0.18
ORD01271,PROD0057,3,0.11
ORD01063,PROD0177,5,0.1
ORD04017,PROD0172,1,0.26
ORD03582,PROD0050,1,0.24
ORD01240,PROD0197,2,0.16
ORD01453,PROD0156,2,0.24
ORD02924,PROD0037,5,0.26
ORD04319,PROD0157,4,0.03
ORD01589,PROD0090,5,0.19
ORD02461,PROD0125,2,0.12
ORD02538,PROD0189,4,0.08
ORD02270,PROD0174,3,0.1
ORD03727,PROD0176,2,0.27
ORD02011,PROD0027,1,0.28
ORD01007,PROD0141,3,0.22
ORD00404,PROD0135,5,0.01
ORD04423,PROD0123,3,0.12
ORD02544,PROD0090,1,0.22
ORD02773,PROD0139,1,0.2
ORD02622,PROD0136,1,0.03
ORD04605,PROD0165,5,0.27
ORD03445,PROD0125,5,0.15
ORD02130,PROD0065,4,0.13
ORD04820,PROD0055,4,0.16
ORD04490,PROD0110,4,0.06
ORD03147,PROD0163,3,0.12
ORD02708,PROD0063,2,0.07
ORD03639,PROD0114,3,0.22
ORD03346,PROD0059,2,0.29
ORD04729,PROD0038,2,0.24
ORD03526,PROD0044,5,0.03
ORD00609,PROD0089,1,0.05
ORD03973,PROD0075,2,0.16
ORD04086,PROD0063,3,0.3
ORD00412,PROD0083,2,0.03
ORD02374,PROD0003,3,0.27
ORD00032,PROD0065,4,0.04
ORD03414,PROD0007,5,0.14
ORD04618,PROD0110,2,0.18
ORD02210,PROD0091,5,0.15
ORD01936,PROD0105,4,0.0
ORD04364,PROD0193,3,0.17
ORD04969,PROD0143,1,0.13
ORD02442,PROD0125,2,0.12
ORD02989,PROD0053,5,0.13
ORD04332,PROD0135,3,0.16
ORD02454,PROD0130,5,0.2
ORD02838,PROD0168,3,0.14
ORD02005,PROD0029,5,0.16
ORD02150,PROD0068,5,0.28
ORD00529,PROD0112,2,0.25
ORD02623,PROD0047,3,0.14
ORD03912,PROD0123,4,0.08
ORD03593,PROD0164,2,0.02
ORD01821,PROD0130,3,0.15
ORD03641,PROD0095,4,0.27
ORD00596,PROD0159,1,0.28
ORD04611,PROD0133,4,0.1
ORD04037,PROD0152,5,0.25
ORD01810,PROD0033,2,0.24
ORD00332,PROD0164,1,0.28
ORD02652,PROD0151,1,0.1
ORD02873,PROD0190,1,0.13
ORD03112,PROD0083,5,0.11
ORD00266,PROD0083,5,0.02
