Order_ID,Customer_ID,Order_Date,Status
ORD03821,CUST0258,2024-10-20,Returned
ORD03822,CUST0615,2025-03-03,Completed
ORD03823,CUST0647,2024-06-16,Completed
ORD03824,CUST0695,2024-06-25,Returned
ORD03825,CUST0790,2024-10-22,Completed
ORD03826,CUST0341,2024-09-03,Completed
ORD03827,CUST0780,2024-08-13,Cancelled
ORD03828,CUST0326,2024-10-04,Returned
ORD03829,CUST0683,2024-11-08,Completed
ORD03830,CUST0344,2025-02-03,Completed
ORD03831,CUST0934,2024-12-25,Completed
ORD03832,CUST0392,2025-02-16,Completed
ORD03833,CUST0760,2024-07-29,Completed
ORD03834,CUST0602,2024-10-14,Cancelled
ORD03835,CUST0014,2025-01-20,Completed
ORD03836,CUST0632,2024-08-20,Cancelled
ORD03837,CUST0128,2025-01-03,Completed
ORD03838,CUST0756,2024-11-10,Completed
ORD03839,CUST0250,2024-07-31,Completed
ORD03840,CUST0062,2024-10-25,Completed
ORD03841,CUST0511,2024-06-28,Completed
ORD03842,CUST0156,2024-11-18,Completed
ORD03843,CUST0658,2024-08-31,Completed
ORD03844,CUST0946,2025-02-12,Cancelled
ORD03845,CUST0969,2025-01-16,Completed
ORD03846,CUST0899,2025-05-30,Completed
ORD03847,CUST0285,2024-12-15,Completed
ORD03848,CUST0806,2025-03-08,Cancelled
ORD03849,CUST0534,2025-03-09,Cancelled
ORD03850,CUST0425,2024-08-27,Completed
ORD03851,CUST0296,2024-11-02,Cancelled
ORD03852,CUST0235,2025-04-18,Cancelled
ORD03853,CUST0340,2025-03-19,Completed
ORD03854,CUST0211,2024-06-29,Completed
ORD03855,CUST0929,2024-08-02,Returned
ORD03856,CUST0255,2025-06-08,Cancelled
ORD03857,CUST0713,2024-08-30,Cancelled
ORD03858,CUST0623,2024-11-13,Cancelled
ORD03859,CUST0534,2024-08-29,Completed
ORD03860,CUST0453,2025-04-22,Completed
ORD03861,CUST0067,2024-09-11,Cancelled
ORD03862,CUST0072,2024-06-24,Returned
ORD03863,CUST0054,2024-10-23,Completed
ORD03864,CUST0145,2024-12-04,Returned
ORD03865,CUST0129,2024-09-10,Completed
ORD03866,CUST0607,2025-02-12,Completed
ORD03867,CUST0815,2025-01-21,Returned
ORD03868,CUST0242,2025-02-25,Completed
ORD03869,CUST0437,2025-01-19,Cancelled
ORD03870,CUST0319,2024-10-23,Completed
ORD03871,CUST0203,2025-01-05,Completed
ORD03872,CUST0181,2024-09-14,Completed
ORD03873,CUST0311,2024-06-14,Completed
ORD03874,CUST0460,2024-08-13,Returned
ORD03875,CUST0207,2024-08-06,Completed
ORD03876,CUST0801,2025-04-30,Completed
ORD03877,CUST0974,2024-07-24,Returned
ORD03878,CUST0408,2025-03-10,Completed
ORD03879,CUST0483,2025-01-16,Completed
ORD03880,CUST0518,2025-02-06,Completed
ORD03881,CUST0444,2024-08-11,Cancelled
ORD03882,CUST0840,2024-09-28,Returned
ORD03883,CUST0494,2024-07-21,Completed
ORD03884,CUST0391,2025-04-25,Completed
ORD03885,CUST0086,2025-02-13,Cancelled
ORD03886,CUST0944,2025-01-18,Completed
ORD03887,CUST0551,2025-06-09,Completed
ORD03888,CUST0745,2024-08-12,Completed
ORD03889,CUST0390,2024-09-19,Completed
ORD03890,CUST0465,2025-03-09,Completed
ORD03891,CUST0576,2024-07-27,Completed
ORD03892,CUST0074,2025-05-31,Completed
ORD03893,CUST0733,2024-10-07,Completed
ORD03894,CUST0159,2024-10-09,Returned
ORD03895,CUST0005,2025-03-19,Completed
ORD03896,CUST0513,2025-05-17,Cancelled
ORD03897,CUST0384,2025-03-17,Completed
ORD03898,CUST0948,2024-06-20,Completed
ORD03899,CUST0405,2025-03-20,Returned
ORD03900,CUST0383,2024-10-07,Completed
ORD03901,CUST0316,2025-03-03,Completed
ORD03902,CUST0603,2025-04-28,Completed
ORD03903,CUST0907,2024-11-06,Completed
ORD03904,CUST0944,2024-10-26,Completed
ORD03905,CUST0955,2024-07-24,Completed
ORD03906,CUST0199,2024-12-25,Cancelled
ORD03907,CUST0981,2025-03-28,Completed
ORD03908,CUST0936,2025-05-22,Cancelled
ORD03909,CUST0357,2025-03-30,Completed
ORD03910,CUST0501,2024-07-26,Completed
ORD03911,CUST0378,2025-04-02,Completed
ORD03912,CUST0667,2024-08-23,Completed
ORD03913,CUST0435,2025-05-06,Cancelled
ORD03914,CUST0249,2025-02-04,Completed
ORD03915,CUST0944,2024-10-10,Cancelled
ORD03916,CUST0647,2025-01-06,Cancelled
ORD03917,CUST0029,2025-03-08,Completed
ORD03918,CUST0661,2025-01-01,Completed
ORD03919,CUST0620,2024-06-14,Completed
ORD03920,CUST0698,2024-11-28,Completed
ORD03921,CUST0254,2024-07-18,Completed
ORD03922,CUST0975,2024-10-14,Completed
ORD03923,CUST0166,2024-07-14,Completed
ORD03924,CUST0790,2024-10-20,Completed
ORD03925,CUST0729,2025-05-10,Returned
ORD03926,CUST0408,2024-08-07,Cancelled
ORD03927,CUST0998,2024-08-24,Returned
ORD03928,CUST0531,2024-10-31,Returned
ORD03929,CUST0898,2024-07-27,Completed
ORD03930,CUST0850,2024-07-17,Completed
ORD03931,CUST0709,2024-08-09,Completed
ORD03932,CUST0991,2024-09-23,Completed
ORD03933,CUST0908,2024-12-15,Completed
ORD03934,CUST0316,2025-04-11,Cancelled
ORD03935,CUST0771,2025-02-16,Cancelled
ORD03936,CUST0746,2025-04-24,Cancelled
ORD03937,CUST0112,2024-09-05,Completed
ORD03938,CUST0796,2025-05-16,Cancelled
ORD03939,CUST0834,2024-12-24,Completed
ORD03940,CUST0767,2024-09-22,Completed
ORD03941,CUST0767,2024-06-26,Completed
ORD03942,CUST0316,2024-09-17,Completed
ORD03943,CUST0173,2025-03-10,Cancelled
ORD03944,CUST0002,2024-09-19,Completed
ORD03945,CUST0793,2024-11-22,Completed
ORD03946,CUST0538,2024-11-30,Completed
ORD03947,CUST0296,2024-07-10,Cancelled
ORD03948,CUST0175,2025-05-16,Completed
ORD03949,CUST0191,2024-07-22,Cancelled
ORD03950,CUST0203,2024-11-16,Completed
ORD03951,CUST0515,2025-06-09,Returned
ORD03952,CUST0462,2024-09-06,Completed
ORD03953,CUST0218,2025-03-23,Completed
ORD03954,CUST0061,2025-03-30,Cancelled
ORD03955,CUST0829,2024-11-10,Cancelled
ORD03956,CUST0266,2025-01-29,Returned
ORD03957,CUST0893,2024-11-28,Completed
ORD03958,CUST0642,2024-09-20,Returned
ORD03959,CUST0112,2024-12-07,Cancelled
ORD03960,CUST0171,2024-12-31,Completed
ORD03961,CUST0088,2024-11-24,Completed
ORD03962,CUST0284,2024-11-24,Completed
ORD03963,CUST0031,2024-09-02,Completed
ORD03964,CUST0490,2025-03-30,Completed
ORD03965,CUST0779,2025-04-23,Completed
ORD03966,CUST0063,2025-04-14,Completed
ORD03967,CUST0979,2025-05-04,Completed
ORD03968,CUST0597,2025-03-03,Cancelled
ORD03969,CUST0043,2025-02-21,Completed
ORD03970,CUST0535,2025-04-12,Cancelled
ORD03971,CUST0385,2024-12-05,Completed
ORD03972,CUST0986,2024-12-30,Cancelled
ORD03973,CUST0955,2024-12-04,Completed
ORD03974,CUST0776,2024-08-07,Completed
ORD03975,CUST0440,2024-07-31,Completed
ORD03976,CUST0699,2025-02-24,Cancelled
ORD03977,CUST0323,2024-12-18,Cancelled
ORD03978,CUST0964,2025-03-11,Completed
ORD03979,CUST0409,2025-04-20,Completed
ORD03980,CUST0059,2025-02-24,Returned
ORD03981,CUST0895,2025-01-21,Completed
ORD03982,CUST0103,2025-01-30,Completed
ORD03983,CUST0892,2024-12-05,Completed
ORD03984,CUST0743,2024-06-26,Cancelled
ORD03985,CUST0948,2025-01-10,Completed
ORD03986,CUST0617,2024-07-28,Completed
ORD03987,CUST0544,2025-05-23,Completed
ORD03988,CUST0717,2024-08-09,Cancelled
ORD03989,CUST0255,2024-07-30,Completed
ORD03990,CUST0634,2024-09-17,Completed
ORD03991,CUST0891,2024-09-23,Completed
ORD03992,CUST0424,2024-07-15,Completed
ORD03993,CUST0004,2025-03-28,Returned
ORD03994,CUST0981,2024-10-29,Returned
ORD03995,CUST0330,2024-11-04,Completed
ORD03996,CUST0369,2025-02-20,Cancelled
ORD03997,CUST0993,2024-12-29,Cancelled
ORD03998,CUST0334,2025-06-02,Completed
ORD03999,CUST0240,2025-02-02,Completed
ORD04000,CUST0410,2024-08-04,Cancelled
ORD04001,CUST0814,2024-06-20,Completed
ORD04002,CUST0439,2024-10-08,Returned
ORD04003,CUST0965,2025-02-08,Returned
ORD04004,CUST0675,2024-12-05,Cancelled
ORD04005,CUST0927,2024-08-19,Completed
ORD04006,CUST0395,2025-03-31,Completed
ORD04007,CUST0200,2024-07-12,Cancelled
ORD04008,CUST0891,2025-02-11,Completed
ORD04009,CUST0586,2025-02-13,Cancelled
ORD04010,CUST0734,2025-01-09,Completed
ORD04011,CUST0131,2024-06-13,Completed
ORD04012,CUST0090,2024-12-31,Completed
ORD04013,CUST0690,2024-11-23,Returned
ORD04014,CUST0896,2025-03-30,Completed
ORD04015,CUST0918,2024-08-23,Completed
ORD04016,CUST0119,2025-04-02,Completed
ORD04017,CUST0554,2024-12-27,Completed
ORD04018,CUST0217,2024-12-17,Completed
ORD04019,CUST0967,2025-03-29,Completed
ORD04020,CUST0092,2024-11-05,Completed
ORD04021,CUST0733,2024-06-17,Completed
ORD04022,CUST0952,2024-11-23,Returned
ORD04023,CUST0925,2025-05-14,Completed
ORD04024,CUST0288,2025-03-18,Completed
ORD04025,CUST0264,2025-03-11,Completed
ORD04026,CUST0975,2025-03-14,Cancelled
ORD04027,CUST0127,2024-11-14,Completed
ORD04028,CUST0945,2025-04-24,Completed
ORD04029,CUST0743,2024-12-23,Completed
ORD04030,CUST0815,2024-11-14,Completed
ORD04031,CUST0893,2024-06-24,Completed
ORD04032,CUST0590,2024-12-10,Cancelled
ORD04033,CUST0616,2024-07-16,Completed
ORD04034,CUST0352,2024-08-10,Completed
ORD04035,CUST0735,2024-08-26,Cancelled
ORD04036,CUST0743,2025-04-24,Completed
ORD04037,CUST0658,2025-01-07,Cancelled
ORD04038,CUST0990,2025-01-16,Cancelled
ORD04039,CUST0828,2025-02-01,Completed
ORD04040,CUST0266,2025-02-28,Completed
ORD04041,CUST0090,2025-05-15,Completed
ORD04042,CUST0349,2024-07-16,Cancelled
ORD04043,CUST0960,2024-10-29,Completed
ORD04044,CUST0965,2025-01-22,Completed
ORD04045,CUST0377,2024-12-10,Completed
ORD04046,CUST0321,2024-12-13,Returned
ORD04047,CUST0591,2025-03-05,Cancelled
ORD04048,CUST0319,2024-10-12,Completed
ORD04049,CUST0549,2024-11-01,Completed
ORD04050,CUST0398,2024-06-14,Returned
ORD04051,CUST0328,2025-01-04,Cancelled
ORD04052,CUST0817,2024-09-04,Completed
ORD04053,CUST0816,2024-09-07,Completed
ORD04054,CUST0680,2025-04-18,Completed
ORD04055,CUST0228,2024-07-13,Completed
ORD04056,CUST0010,2024-08-19,Completed
ORD04057,CUST0472,2024-07-18,Completed
ORD04058,CUST0836,2025-05-28,Returned
ORD04059,CUST0858,2024-10-20,Completed
ORD04060,CUST0697,2025-03-06,Completed
ORD04061,CUST0616,2025-05-03,Completed
ORD04062,CUST0765,2025-02-01,Completed
ORD04063,CUST0821,2024-10-26,Cancelled
ORD04064,CUST0036,2024-06-26,Completed
ORD04065,CUST0317,2024-11-29,Completed
ORD04066,CUST0706,2024-12-14,Completed
ORD04067,CUST0869,2024-11-03,Cancelled
ORD04068,CUST0490,2024-08-24,Completed
ORD04069,CUST0221,2024-06-28,Completed
ORD04070,CUST0722,2024-09-03,Returned
ORD04071,CUST0061,2024-12-31,Returned
ORD04072,CUST0342,2025-02-11,Completed
ORD04073,CUST0734,2024-08-10,Completed
ORD04074,CUST0751,2024-09-16,Returned
ORD04075,CUST0231,2025-04-11,Cancelled
ORD04076,CUST0054,2025-04-13,Returned
ORD04077,CUST0795,2024-08-31,Completed
ORD04078,CUST0500,2025-02-07,Cancelled
ORD04079,CUST0307,2025-01-04,Returned
ORD04080,CUST0676,2024-07-01,Returned
ORD04081,CUST0164,2024-10-27,Returned
ORD04082,CUST0562,2024-10-16,Completed
ORD04083,CUST0433,2024-10-08,Completed
ORD04084,CUST0357,2025-05-13,Cancelled
ORD04085,CUST0401,2025-05-11,Completed
ORD04086,CUST0745,2025-03-28,Completed
ORD04087,CUST0714,2024-11-19,Returned
ORD04088,CUST0718,2025-02-20,Cancelled
ORD04089,CUST0404,2025-02-25,Completed
ORD04090,CUST0332,2024-08-19,Cancelled
ORD04091,CUST0595,2024-07-03,Cancelled
ORD04092,CUST0056,2025-02-19,Cancelled
ORD04093,CUST0727,2024-11-26,Completed
ORD04094,CUST0671,2025-04-05,Completed
ORD04095,CUST0141,2025-05-06,Completed
ORD04096,CUST0495,2024-11-12,Completed
ORD04097,CUST0149,2024-10-06,Completed
ORD04098,CUST0824,2024-09-23,Cancelled
ORD04099,CUST0753,2024-11-02,Completed
ORD04100,CUST0371,2024-08-21,Cancelled
ORD04101,CUST0590,2024-07-14,Completed
ORD04102,CUST0805,2025-03-17,Returned
ORD04103,CUST0152,2024-07-18,Completed
ORD04104,CUST0438,2024-12-17,Completed
ORD04105,CUST0173,2025-05-17,Returned
ORD04106,CUST0099,2024-10-05,Completed
ORD04107,CUST0486,2025-01-07,Completed
ORD04108,CUST0054,2024-08-20,Completed
ORD04109,CUST0528,2024-11-01,Completed
ORD04110,CUST0608,2025-03-13,Completed
ORD04111,CUST0153,2024-10-05,Completed
ORD04112,CUST0414,2024-12-10,Completed
ORD04113,CUST0122,2024-07-02,Completed
ORD04114,CUST0501,2025-01-31,Completed
ORD04115,CUST0611,2025-01-09,Returned
ORD04116,CUST0669,2024-06-22,Cancelled
ORD04117,CUST0795,2024-09-04,Completed
ORD04118,CUST0815,2024-10-22,Completed
ORD04119,CUST0092,2024-08-07,Cancelled
ORD04120,CUST0886,2024-08-13,Cancelled
ORD04121,CUST0392,2025-02-26,Completed
ORD04122,CUST0669,2024-11-06,Completed
ORD04123,CUST0012,2025-04-26,Completed
ORD04124,CUST0085,2025-02-15,Completed
ORD04125,CUST0657,2025-03-19,Completed
ORD04126,CUST0522,2024-12-24,Completed
ORD04127,CUST0601,2025-04-11,Completed
ORD04128,CUST0587,2025-03-02,Completed
ORD04129,CUST0711,2024-07-30,Cancelled
ORD04130,CUST0814,2025-06-07,Completed
ORD04131,CUST0394,2025-03-12,Completed
ORD04132,CUST0661,2024-11-09,Cancelled
ORD04133,CUST0306,2024-06-29,Completed
ORD04134,CUST0102,2024-06-20,Completed
ORD04135,CUST0731,2025-03-28,Returned
ORD04136,CUST0815,2025-03-24,Completed
ORD04137,CUST0416,2025-03-16,Cancelled
ORD04138,CUST0021,2025-04-20,Completed
ORD04139,CUST0838,2025-02-18,Completed
ORD04140,CUST0832,2025-05-14,Completed
ORD04141,CUST0066,2024-09-26,Completed
ORD04142,CUST0599,2024-11-24,Completed
ORD04143,CUST0839,2024-09-23,Cancelled
ORD04144,CUST0128,2025-05-02,Cancelled
ORD04145,CUST0213,2024-07-30,Returned
ORD04146,CUST0920,2024-12-19,Completed
ORD04147,CUST0883,2024-11-05,Completed
ORD04148,CUST0185,2024-08-21,Completed
ORD04149,CUST0458,2024-10-06,Cancelled
ORD04150,CUST0126,2025-03-28,Completed
ORD04151,CUST0589,2024-11-11,Completed
ORD04152,CUST0166,2024-08-05,Completed
ORD04153,CUST0263,2024-10-20,Cancelled
ORD04154,CUST0036,2024-07-02,Completed
ORD04155,CUST0128,2024-09-18,Completed
ORD04156,CUST0373,2024-06-23,Returned
ORD04157,CUST0176,2025-01-27,Completed
ORD04158,CUST0968,2024-06-20,Completed
ORD04159,CUST0255,2024-09-15,Completed
ORD04160,CUST0969,2025-04-10,Returned
ORD04161,CUST0927,2025-03-17,Cancelled
ORD04162,CUST0675,2025-01-19,Completed
ORD04163,CUST0144,2024-09-11,Completed
ORD04164,CUST0712,2024-09-01,Completed
ORD04165,CUST0933,2024-09-28,Returned
ORD04166,CUST0361,2024-12-05,Completed
ORD04167,CUST0523,2025-05-13,Completed
ORD04168,CUST0102,2024-07-18,Completed
ORD04169,CUST0046,2024-11-07,Completed
ORD04170,CUST0193,2024-09-01,Completed
ORD04171,CUST0877,2025-05-15,Cancelled
ORD04172,CUST0981,2024-07-17,Completed
ORD04173,CUST0566,2025-02-24,Completed
ORD04174,CUST0368,2024-10-08,Completed
ORD04175,CUST0747,2024-06-20,Completed
ORD04176,CUST0077,2025-03-17,Completed
ORD04177,CUST0267,2025-04-07,Completed
ORD04178,CUST0926,2025-05-02,Completed
ORD04179,CUST0468,2024-10-19,Completed
ORD04180,CUST0261,2024-08-08,Completed
ORD04181,CUST0963,2024-08-30,Completed
ORD04182,CUST0549,2025-05-20,Completed
ORD04183,CUST0645,2024-10-22,Cancelled
ORD04184,CUST0649,2025-04-05,Completed
ORD04185,CUST0198,2025-05-29,Cancelled
ORD04186,CUST0578,2024-10-10,Completed
ORD04187,CUST0841,2024-11-24,Completed
ORD04188,CUST0168,2024-07-20,Completed
ORD04189,CUST0158,2024-06-22,Completed
ORD04190,CUST0807,2025-05-21,Completed
ORD04191,CUST0027,2024-12-01,Returned
ORD04192,CUST0254,2025-03-06,Completed
ORD04193,CUST0128,2024-07-30,Completed
ORD04194,CUST0701,2024-09-29,Completed
ORD04195,CUST0068,2025-05-24,Completed
ORD04196,CUST0092,2024-09-04,Completed
ORD04197,CUST0342,2024-06-18,Cancelled
ORD04198,CUST0150,2025-04-15,Cancelled
ORD04199,CUST0232,2025-04-17,Completed
ORD04200,CUST0101,2024-06-11,Completed
ORD04201,CUST0993,2025-02-17,Completed
ORD04202,CUST0975,2025-04-29,Completed
ORD04203,CUST0948,2024-07-19,Completed
ORD04204,CUST0540,2024-11-02,Cancelled
ORD04205,CUST0314,2024-08-31,Completed
ORD04206,CUST0827,2024-09-30,Completed
ORD04207,CUST0542,2025-02-28,Completed
ORD04208,CUST0586,2024-08-14,Cancelled
ORD04209,CUST0565,2024-09-12,Completed
ORD04210,CUST0102,2024-07-09,Cancelled
ORD04211,CUST0175,2025-04-12,Completed
ORD04212,CUST0770,2025-02-24,Completed
ORD04213,CUST0354,2025-05-18,Cancelled
ORD04214,CUST0695,2024-06-30,Returned
ORD04215,CUST0545,2025-01-11,Completed
ORD04216,CUST0904,2024-07-31,Cancelled
ORD04217,CUST0489,2024-11-10,Completed
ORD04218,CUST0266,2024-09-24,Completed
ORD04219,CUST0526,2025-04-05,Cancelled
ORD04220,CUST0674,2025-01-04,Completed
ORD04221,CUST0388,2024-09-19,Completed
ORD04222,CUST0274,2025-04-03,Completed
ORD04223,CUST0743,2025-05-08,Completed
ORD04224,CUST0380,2024-07-04,Cancelled
ORD04225,CUST0256,2025-04-03,Completed
ORD04226,CUST0429,2024-07-27,Cancelled
ORD04227,CUST0188,2024-09-20,Completed
ORD04228,CUST0363,2024-06-10,Cancelled
ORD04229,CUST0515,2024-09-11,Completed
ORD04230,CUST0976,2025-04-03,Completed
ORD04231,CUST0965,2025-03-07,Cancelled
ORD04232,CUST0946,2025-01-13,Cancelled
ORD04233,CUST0313,2025-05-04,Completed
ORD04234,CUST0090,2025-05-10,Returned
ORD04235,CUST0417,2025-04-21,Cancelled
ORD04236,CUST0866,2025-01-03,Completed
ORD04237,CUST0082,2024-10-01,Completed
ORD04238,CUST0246,2024-11-06,Returned
ORD04239,CUST0170,2024-10-28,Completed
ORD04240,CUST0087,2024-07-29,Cancelled
ORD04241,CUST0568,2024-08-30,Returned
ORD04242,CUST0828,2025-02-22,Cancelled
ORD04243,CUST0986,2025-03-30,Returned
ORD04244,CUST0694,2024-08-15,Completed
ORD04245,CUST0749,2024-07-15,Completed
ORD04246,CUST0510,2025-01-13,Completed
ORD04247,CUST0694,2024-08-17,Cancelled
ORD04248,CUST0715,2024-09-23,Completed
ORD04249,CUST0015,2024-10-14,Completed
ORD04250,CUST0933,2024-12-29,Cancelled
ORD04251,CUST0008,2025-05-11,Cancelled
ORD04252,CUST0720,2024-09-22,Completed
ORD04253,CUST0354,2025-02-16,Completed
ORD04254,CUST0757,2024-06-15,Completed
ORD04255,CUST0943,2024-09-10,Cancelled
ORD04256,CUST0902,2024-08-26,Returned
ORD04257,CUST0701,2025-02-01,Completed
ORD04258,CUST0622,2024-11-23,Completed
ORD04259,CUST0173,2024-10-31,Completed
ORD04260,CUST0904,2025-01-05,Cancelled
ORD04261,CUST0926,2024-12-03,Completed
ORD04262,CUST0077,2025-05-20,Completed
ORD04263,CUST0137,2024-11-07,Completed
ORD04264,CUST0976,2024-07-18,Completed
ORD04265,CUST0508,2025-01-07,Completed
ORD04266,CUST0383,2024-11-07,Returned
ORD04267,CUST0347,2024-06-23,Returned
ORD04268,CUST0256,2024-06-11,Cancelled
ORD04269,CUST0872,2024-10-20,Cancelled
ORD04270,CUST0121,2024-07-05,Completed
ORD04271,CUST0495,2024-10-09,Completed
ORD04272,CUST0219,2024-07-17,Completed
ORD04273,CUST0647,2024-06-17,Completed
ORD04274,CUST0223,2024-07-11,Returned
ORD04275,CUST0952,2024-10-22,Returned
ORD04276,CUST0659,2024-11-30,Completed
ORD04277,CUST0915,2025-05-18,Completed
ORD04278,CUST0475,2024-07-03,Cancelled
ORD04279,CUST0869,2024-07-24,Completed
ORD04280,CUST0365,2024-06-10,Completed
ORD04281,CUST0472,2025-02-03,Completed
ORD04282,CUST0363,2024-08-11,Completed
ORD04283,CUST0359,2025-03-16,Cancelled
ORD04284,CUST0191,2024-07-29,Completed
ORD04285,CUST0010,2025-03-23,Completed
ORD04286,CUST0504,2025-04-24,Completed
ORD04287,CUST0542,2025-03-30,Completed
ORD04288,CUST0158,2024-08-01,Completed
ORD04289,CUST0936,2024-07-13,Completed
ORD04290,CUST0160,2024-11-20,Cancelled
ORD04291,CUST0257,2024-10-11,Completed
ORD04292,CUST0405,2024-07-18,Completed
ORD04293,CUST0374,2024-08-03,Completed
ORD04294,CUST0187,2025-01-27,Completed
ORD04295,CUST0276,2024-07-13,Completed
ORD04296,CUST0450,2025-05-30,Completed
ORD04297,CUST0450,2024-10-22,Completed
ORD04298,CUST0363,2025-02-17,Cancelled
ORD04299,CUST0006,2024-10-19,Completed
ORD04300,CUST0892,2025-01-01,Cancelled
ORD04301,CUST0114,2024-10-04,Completed
ORD04302,CUST0042,2024-09-12,Completed
ORD04303,CUST0432,2024-07-09,Cancelled
ORD04304,CUST0923,2024-08-30,Completed
ORD04305,CUST0683,2025-01-06,Completed
ORD04306,CUST0491,2024-06-09,Returned
ORD04307,CUST0273,2025-05-25,Completed
ORD04308,CUST0501,2025-02-20,Completed
ORD04309,CUST0820,2024-07-23,Completed
ORD04310,CUST0131,2024-12-15,Completed
ORD04311,CUST0783,2024-08-19,Cancelled
ORD04312,CUST0410,2025-04-01,Completed
ORD04313,CUST0946,2024-11-07,Cancelled
ORD04314,CUST0846,2024-06-10,Completed
ORD04315,CUST0113,2024-11-28,Returned
ORD04316,CUST0812,2025-03-04,Completed
ORD04317,CUST0160,2025-06-07,Completed
ORD04318,CUST0014,2025-04-15,Cancelled
ORD04319,CUST0243,2025-06-06,Completed
ORD04320,CUST0850,2025-03-20,Completed
ORD04321,CUST1000,2024-10-07,Completed
ORD04322,CUST0009,2024-06-16,Completed
ORD04323,CUST0297,2024-10-26,Completed
ORD04324,CUST0085,2024-07-06,Cancelled
ORD04325,CUST0254,2025-03-17,Completed
ORD04326,CUST0747,2025-01-27,Completed
ORD04327,CUST0256,2024-09-18,Completed
ORD04328,CUST0118,2024-11-05,Cancelled
ORD04329,CUST0718,2025-02-15,Completed
ORD04330,CUST0841,2024-10-01,Completed
ORD04331,CUST0486,2025-01-31,Cancelled
ORD04332,CUST0830,2024-11-30,Completed
ORD04333,CUST0748,2024-09-01,Completed
ORD04334,CUST0186,2025-02-26,Completed
ORD04335,CUST0876,2025-01-14,Completed
ORD04336,CUST0650,2024-12-08,Completed
ORD04337,CUST0124,2024-07-26,Completed
ORD04338,CUST0040,2025-05-14,Completed
ORD04339,CUST0197,2025-05-30,Returned
ORD04340,CUST0437,2025-04-08,Completed
ORD04341,CUST0205,2025-04-04,Completed
ORD04342,CUST0053,2024-09-17,Completed
ORD04343,CUST0538,2024-10-18,Completed
ORD04344,CUST0649,2025-06-08,Returned
ORD04345,CUST0228,2025-01-30,Completed
ORD04346,CUST0491,2025-02-25,Completed
ORD04347,CUST0438,2024-10-19,Completed
ORD04348,CUST0312,2024-12-03,Completed
ORD04349,CUST0373,2025-01-11,Completed
ORD04350,CUST0360,2025-05-09,Cancelled
ORD04351,CUST0253,2024-09-20,Completed
ORD04352,CUST0049,2025-02-05,Completed
ORD04353,CUST0001,2025-05-25,Completed
ORD04354,CUST0763,2024-09-05,Completed
ORD04355,CUST0293,2025-03-21,Completed
ORD04356,CUST0931,2024-11-29,Completed
ORD04357,CUST0442,2025-03-22,Completed
ORD04358,CUST0972,2025-04-18,Completed
ORD04359,CUST0343,2025-02-04,Completed
ORD04360,CUST0100,2025-03-03,Completed
ORD04361,CUST0700,2025-02-09,Completed
ORD04362,CUST0883,2025-01-03,Completed
ORD04363,CUST0370,2025-05-22,Cancelled
ORD04364,CUST0371,2025-03-21,Cancelled
ORD04365,CUST0604,2025-03-29,Completed
ORD04366,CUST0381,2024-08-28,Completed
ORD04367,CUST0283,2024-06-19,Completed
ORD04368,CUST0394,2024-11-19,Completed
ORD04369,CUST0109,2024-07-02,Completed
ORD04370,CUST0761,2025-01-24,Completed
ORD04371,CUST0043,2024-08-20,Completed
ORD04372,CUST0935,2025-05-16,Cancelled
ORD04373,CUST0838,2024-06-30,Completed
ORD04374,CUST0722,2024-06-15,Completed
ORD04375,CUST0102,2025-02-10,Completed
ORD04376,CUST0560,2025-01-15,Completed
ORD04377,CUST0309,2024-12-15,Cancelled
ORD04378,CUST0780,2025-04-21,Completed
ORD04379,CUST0739,2024-08-10,Completed
ORD04380,CUST0131,2024-09-22,Completed
ORD04381,CUST0564,2025-05-19,Cancelled
ORD04382,CUST0913,2025-04-14,Cancelled
ORD04383,CUST0874,2024-08-02,Cancelled
ORD04384,CUST0574,2024-12-08,Returned
ORD04385,CUST0917,2024-06-15,Completed
ORD04386,CUST0645,2024-07-17,Cancelled
ORD04387,CUST0933,2025-03-21,Completed
ORD04388,CUST0495,2024-11-08,Completed
ORD04389,CUST0954,2024-11-27,Returned
ORD04390,CUST0810,2024-11-14,Completed
ORD04391,CUST0614,2025-01-22,Completed
ORD04392,CUST0991,2025-01-17,Completed
ORD04393,CUST0047,2024-12-06,Returned
ORD04394,CUST0063,2025-05-11,Cancelled
ORD04395,CUST0711,2025-02-10,Completed
ORD04396,CUST0835,2025-01-06,Completed
ORD04397,CUST0702,2024-06-30,Completed
ORD04398,CUST0526,2025-05-05,Returned
ORD04399,CUST0170,2025-06-09,Completed
ORD04400,CUST0522,2024-10-19,Completed
ORD04401,CUST0799,2025-02-27,Completed
ORD04402,CUST0622,2024-11-29,Completed
ORD04403,CUST0189,2025-02-14,Completed
ORD04404,CUST0586,2024-07-29,Completed
ORD04405,CUST0714,2025-04-08,Completed
ORD04406,CUST0951,2024-12-19,Cancelled
ORD04407,CUST0467,2025-03-27,Completed
ORD04408,CUST0738,2024-11-03,Completed
ORD04409,CUST0311,2024-09-19,Cancelled
ORD04410,CUST0304,2025-05-20,Cancelled
ORD04411,CUST0566,2025-01-19,Completed
ORD04412,CUST0230,2024-09-06,Completed
ORD04413,CUST0244,2024-09-16,Completed
ORD04414,CUST0655,2024-09-22,Completed
ORD04415,CUST0905,2025-06-04,Completed
ORD04416,CUST0137,2024-10-17,Completed
